游客记录哈希,游客性别,游客年龄,游客年龄段,游客来源省,景点名称,景点类型,景点等级,所在城市,所在省份,门票价格,访问日期,访问年份,访问月份,访问季度,访问时长(小时),消费金额,门票消费,其他消费,评分,是否跟团,团费,行程天数,主要景点,交通方式,季节,是否节假日,推荐程度,满意度
93224d84a8cd,女,35,26-35,河南省,壶口瀑布,自然风光,4A,延安市,陕西,90,2024-05-08,2024,5,2,4.6,90.0,90,0.0,4.1,否,,,,,春季,否,推荐,满意
a62e4cb143dd,男,20,18-25,贵州省,世界公园,主题公园,4A,北京市,北京,100,2022-06-12,2022,6,2,5.2,238.55,100,138.55,4.7,否,,,,,夏季,是,强烈推荐,非常满意
67d73fe1c387,女,41,36-45,上海市,崀山,自然风光,5A,邵阳市,湖南,136,2023-08-12,2023,8,3,5.1,136.0,136,0.0,4.8,是,2659.0,7.0,"仙女湖,平遥古城,长沙世界之窗,方特欢乐世界",空调大巴,夏季,是,强烈推荐,非常满意
e4bb96ad5e6f,女,47,46-55,吉林省,杭州宋城,主题公园,4A,杭州市,浙江,320,2022-10-26,2022,10,4,2.2,320.0,320,0.0,3.9,否,,,,,秋季,是,推荐,满意
de57beae63f8,男,60,56+,云南省,老君山,自然文化,5A,洛阳市,河南,100,2024-06-13,2024,6,2,2.5,135.0,100,35.0,4.3,是,1759.0,7.0,"清西陵,中国雪乡,白石山",高铁+大巴,夏季,否,推荐,满意
ebdfe7bbf39c,女,41,36-45,四川省,东林寺,宗教文化,4A,九江市,江西,0,2023-08-01,2023,8,3,4.4,329.98,0,329.98,4.4,否,,,,,夏季,否,推荐,满意
3988f593ff30,女,47,46-55,福建省,西递宏村,古镇风情,5A,黄山市,安徽,104,2023-12-20,2023,12,4,7.2,579.98,104,475.98,5.0,是,919.0,7.0,"泸沽湖,香山公园,南昌八一起义纪念馆",高铁+大巴,冬季,否,强烈推荐,非常满意
50abe33252d9,女,51,46-55,台湾省,廊坊天下第一城,主题公园,4A,廊坊市,河北,80,2023-02-11,2023,2,1,6.3,80.0,80,0.0,4.1,否,,,,,冬季,是,推荐,满意
fdd27fb76a54,女,63,56+,台湾省,福州鼓山,自然风光,4A,福州市,福建,40,2024-01-31,2024,1,1,1.3,40.0,40,0.0,3.9,是,5297.0,2.0,"晋祠,清源山,东方明珠,台州神仙居,分界洲岛,景德镇陶瓷博物馆",飞机+大巴,冬季,是,推荐,满意
1f8e99903a16,男,68,56+,安徽省,杭州宋城,主题公园,4A,杭州市,浙江,320,2023-03-01,2023,3,1,5.4,801.29,320,481.29,4.4,是,1652.0,6.0,"桂林漓江,梧州骑楼城,青岛海滨风景区,龙岩冠豸山,滕王阁",高铁+大巴,春季,否,推荐,满意
446418430019,女,48,46-55,广东省,稻城亚丁,自然风光,5A,甘孜州,四川,146,2024-01-17,2024,1,1,5.9,601.9100000000001,146,455.91,4.8,否,,,,,冬季,是,强烈推荐,非常满意
d151b3ea1e38,女,58,56+,广西壮族自治区,皇城相府,历史建筑,5A,晋城市,山西,120,2025-03-06,2025,3,1,7.5,120.0,120,0.0,4.2,否,,,,,春季,否,推荐,满意
d2bfd0c9110c,男,29,26-35,四川省,五大连池,自然奇观,5A,黑河市,黑龙江,60,2024-07-11,2024,7,3,6.6,526.26,60,466.26,4.8,否,,,,,夏季,否,强烈推荐,非常满意
848655f9b2e1,女,53,46-55,河北省,华山,自然风光,5A,渭南市,陕西,160,2023-08-22,2023,8,3,5.9,290.64,160,130.64,4.6,否,,,,,夏季,否,强烈推荐,非常满意
61e23c511b5d,女,38,36-45,四川省,中国科技馆,科普教育,4A,北京市,北京,30,2022-10-27,2022,10,4,3.9,30.0,30,0.0,4.3,否,,,,,秋季,是,推荐,满意
1b72654dcc89,女,47,46-55,河南省,肇庆星湖,自然风光,5A,肇庆市,广东,78,2025-02-19,2025,2,1,7.1,113.13,78,35.13,4.9,是,2659.0,7.0,"仙女湖,平遥古城,长沙世界之窗,方特欢乐世界",空调大巴,冬季,是,强烈推荐,非常满意
1210d320f5c7,男,22,18-25,宁夏回族自治区,厦门园林植物园,植物园,4A,厦门市,福建,40,2023-10-09,2023,10,4,7.3,65.8,40,25.8,4.2,否,,,,,秋季,是,推荐,满意
74d34e628cd7,女,46,46-55,西藏自治区,西岭雪山,自然风光,4A,成都市,四川,120,2023-03-19,2023,3,1,7.5,141.53,120,21.53,4.3,是,3744.0,6.0,"延边朝鲜族民俗园,东林寺,雁门关,洪洞大槐树,小浪底",飞机+大巴,春季,是,推荐,满意
0f6331b15adf,男,66,56+,海南省,慕田峪长城,历史文化,4A,北京市,北京,45,2023-09-18,2023,9,3,7.3,45.0,45,0.0,4.9,否,,,,,秋季,否,强烈推荐,非常满意
b40c339fbb6d,女,63,56+,贵州省,湄洲岛,自然文化,5A,莆田市,福建,65,2022-06-16,2022,6,2,2.2,193.63,65,128.63,4.2,否,,,,,夏季,否,推荐,满意
0b41f509f213,女,21,18-25,广西壮族自治区,大兴安岭漠河北极村,自然风光,4A,大兴安岭地区,黑龙江,68,2024-05-16,2024,5,2,3.4,68.0,68,0.0,4.6,是,4724.0,7.0,"鹤岗萝北名山岛,西塘古镇,常州中华恐龙园,金石滩,金山岭长城",空调大巴,春季,否,强烈推荐,非常满意
8c4711e3515e,女,28,26-35,广西壮族自治区,琼海博鳌亚洲论坛,主题公园,4A,琼海市,海南,128,2023-11-27,2023,11,4,4.2,333.9,128,205.9,4.2,是,838.0,3.0,"五大连池,宁德鸳鸯溪,秦始皇兵马俑,天涯海角,白水洋",空调大巴,秋季,否,推荐,满意
f75902048d13,女,41,36-45,湖北省,井冈山,红色旅游,5A,吉安市,江西,165,2024-05-07,2024,5,2,1.9,417.38,165,252.38,4.1,否,,,,,春季,否,推荐,满意
94572af64db7,女,32,26-35,西藏自治区,松花湖,自然风光,4A,吉林市,吉林,50,2023-03-26,2023,3,1,5.6,204.34,50,154.34,4.2,否,,,,,春季,是,推荐,满意
5c8bbc9e3432,男,28,26-35,新疆维吾尔自治区,北大壶滑雪场,运动休闲,4A,吉林市,吉林,300,2023-04-06,2023,4,2,3.2,349.22,300,49.22,4.1,否,,,,,春季,否,推荐,满意
1b9a6ccd4bf2,男,49,46-55,内蒙古自治区,峨眉山,自然文化,5A,乐山市,四川,160,2023-07-30,2023,7,3,3.1,375.28,160,215.28,4.3,是,6472.0,3.0,"台儿庄古城,东北虎林园,杭州西溪湿地,三峡大坝",飞机+大巴,夏季,是,推荐,满意
5d24e2281eb3,女,20,18-25,山西省,南锣鼓巷,历史文化,4A,北京市,北京,0,2023-05-01,2023,5,2,2.1,0.0,0,0.0,4.3,是,3060.0,4.0,"横店影视城,亳州花戏楼,台儿庄古城,丽江古城,抚顺赫图阿拉城",空调大巴,春季,否,推荐,满意
298946337b94,女,42,36-45,澳门特别行政区,华清宫,历史文化,5A,西安市,陕西,120,2022-06-26,2022,6,2,2.5,277.56,120,157.56,4.1,是,1200.0,4.0,"壶口瀑布,日照海滨国家森林公园,大连老虎滩海洋公园,福州三山两塔,九华山,天涯海角",空调大巴,夏季,是,推荐,满意
3a57f1001140,女,33,26-35,浙江省,壶口瀑布,自然风光,4A,延安市,陕西,90,2022-09-29,2022,9,3,5.2,186.85,90,96.85,4.8,否,,,,,秋季,否,强烈推荐,非常满意
89de0ee49929,男,47,46-55,新疆维吾尔自治区,上海杜莎夫人蜡像馆,主题展览,4A,上海市,上海,190,2024-03-19,2024,3,1,6.3,190.0,190,0.0,4.1,否,,,,,春季,否,推荐,满意
675687b8c735,男,46,46-55,新疆维吾尔自治区,大连森林动物园,动物园,4A,大连市,辽宁,120,2024-08-06,2024,8,3,3.4,571.62,120,451.62,4.3,否,,,,,夏季,否,推荐,满意
c7f963640be6,男,19,18-25,黑龙江省,雁门关,历史文化,5A,忻州市,山西,90,2024-10-10,2024,10,4,7.7,133.18,90,43.18,4.6,否,,,,,秋季,是,强烈推荐,非常满意
db313fd8ea95,男,53,46-55,吉林省,西双版纳野象谷,自然风光,4A,西双版纳州,云南,60,2022-10-18,2022,10,4,4.8,385.72,60,325.72,4.6,否,,,,,秋季,是,强烈推荐,非常满意
48be6fc71bce,女,69,56+,甘肃省,太行大峡谷,自然风光,4A,安阳市,河南,140,2022-10-22,2022,10,4,5.4,247.86,140,107.86,4.4,否,,,,,秋季,是,推荐,满意
e3c29293c38b,女,21,18-25,甘肃省,雍和宫,宗教文化,4A,北京市,北京,25,2022-05-15,2022,5,2,7.8,417.53,25,392.53,4.1,是,1058.0,7.0,"石林,东莞可园,上海辰山植物园",空调大巴,春季,是,推荐,满意
62a006ebef43,女,59,56+,天津市,乐山大佛,宗教文化,5A,乐山市,四川,80,2023-02-27,2023,2,1,5.3,274.67,80,194.67,4.8,否,,,,,冬季,是,强烈推荐,非常满意
0eedac7a1192,男,63,56+,上海市,长春世界雕塑园,文化艺术,5A,长春市,吉林,30,2024-06-03,2024,6,2,4.9,457.14,30,427.14,4.2,是,4264.0,1.0,"豫园,龙虎山,张家界武陵源,槟榔谷,九华山",飞机+大巴,夏季,否,推荐,满意
c598e3389a08,女,49,46-55,内蒙古自治区,上海长风海洋世界,水族馆,4A,上海市,上海,180,2023-10-15,2023,10,4,3.6,662.51,180,482.51,5.0,否,,,,,秋季,是,强烈推荐,非常满意
b847ae15667d,男,51,46-55,河北省,云台山,自然风光,5A,焦作市,河南,120,2024-03-04,2024,3,1,6.8,376.9,120,256.9,4.8,是,1032.0,2.0,"三清山,香格里拉,昆明世博园,三河古镇,海螺沟,桂林两江四湖",高铁+大巴,春季,否,强烈推荐,非常满意
ba26e0812df1,男,66,56+,海南省,太极洞,自然奇观,4A,宣城市,安徽,80,2022-05-11,2022,5,2,5.1,223.85,80,143.85,4.6,否,,,,,春季,否,强烈推荐,非常满意
c6edd9a355df,男,70,56+,澳门特别行政区,六鼎山,宗教文化,5A,延边州,吉林,110,2023-11-13,2023,11,4,2.4,472.15,110,362.15,5.0,是,1911.0,6.0,"殷墟,青岛啤酒博物馆,灵山大佛,八里沟,抚仙湖",高铁+大巴,秋季,否,强烈推荐,非常满意
fbac24f10023,女,41,36-45,湖北省,南锣鼓巷,历史文化,4A,北京市,北京,0,2024-08-09,2024,8,3,3.3,243.83,0,243.83,4.6,否,,,,,夏季,否,强烈推荐,非常满意
45c050a819e2,男,20,18-25,安徽省,芦芽山,自然风光,4A,忻州市,山西,100,2023-05-14,2023,5,2,7.6,297.64,100,197.64,4.5,否,,,,,春季,是,强烈推荐,非常满意
7c723fe34385,男,62,56+,吉林省,古北水镇,古镇风情,4A,北京市,北京,140,2023-02-09,2023,2,1,4.7,140.0,140,0.0,4.9,否,,,,,冬季,是,强烈推荐,非常满意
39889fe26568,男,53,46-55,澳门特别行政区,南通狼山,自然文化,4A,南通市,江苏,70,2022-06-29,2022,6,2,2.3,342.16,70,272.16,3.7,否,,,,,夏季,否,推荐,满意
5b9b23a59e5f,女,31,26-35,辽宁省,滇池,自然风光,4A,昆明市,云南,0,2024-03-01,2024,3,1,3.6,266.75,0,266.75,4.7,是,1393.0,3.0,"承德避暑山庄,武夷山,查干湖",飞机+大巴,春季,否,强烈推荐,非常满意
a654afc0c4b8,男,59,56+,吉林省,南山文化旅游区,宗教文化,5A,三亚市,海南,129,2022-08-31,2022,8,3,5.4,302.06,129,173.06,4.9,否,,,,,夏季,否,强烈推荐,非常满意
166fa29b4ad3,女,30,26-35,山东省,黄河风景区,自然风光,4A,郑州市,河南,60,2022-11-11,2022,11,4,5.0,321.41,60,261.41,4.9,否,,,,,秋季,否,强烈推荐,非常满意
cd8f2d33f232,男,41,36-45,吉林省,龙虎山,自然文化,5A,鹰潭市,江西,165,2022-11-17,2022,11,4,5.3,379.16,165,214.16,4.7,否,,,,,秋季,否,强烈推荐,非常满意
82934e7cc7bd,女,46,46-55,西藏自治区,沙家浜,红色旅游,5A,苏州市,江苏,100,2023-05-26,2023,5,2,1.6,550.31,100,450.31,4.9,是,1061.0,7.0,"八里河,秦始皇兵马俑,汉阳陵,大明湖,防川风景区,田子坊",空调大巴,春季,否,强烈推荐,非常满意
a51d89217e66,女,19,18-25,安徽省,明月山,自然风光,5A,宜春市,江西,95,2025-03-07,2025,3,1,1.4,95.0,95,0.0,4.0,是,2518.0,7.0,"丽水云和梯田,南昌八一起义纪念馆,锦里,长沙世界之窗,中国科技馆,绍兴鲁迅故里",飞机+大巴,春季,否,推荐,满意
f425a170df46,男,40,36-45,香港特别行政区,分界洲岛,自然风光,5A,陵水县,海南,132,2024-08-18,2024,8,3,2.9,167.78,132,35.78,4.9,否,,,,,夏季,是,强烈推荐,非常满意
952bb832b83d,男,65,56+,山东省,莆田九鲤湖,自然风光,4A,莆田市,福建,50,2024-09-06,2024,9,3,3.5,337.35,50,287.35,4.4,是,3007.0,5.0,"紫鹊界梯田,大同火山群,常家庄园",高铁+大巴,秋季,否,推荐,满意
bc880c988755,男,21,18-25,宁夏回族自治区,宽窄巷子,历史文化,3A,成都市,四川,0,2023-11-14,2023,11,4,5.3,0.0,0,0.0,4.0,是,2630.0,1.0,"齐云山,北大壶滑雪场,金山岭长城,鼋头渚",飞机+大巴,秋季,否,推荐,满意
e89661ee71cf,女,33,26-35,安徽省,雍和宫,宗教文化,4A,北京市,北京,25,2024-08-09,2024,8,3,8.0,378.51,25,353.51,4.2,是,7631.0,1.0,"红海滩,惠州西湖,西柏坡",飞机+大巴,夏季,否,推荐,满意
af041702f530,男,38,36-45,江苏省,汉阳陵,历史遗址,4A,咸阳市,陕西,70,2024-11-02,2024,11,4,7.6,523.0699999999999,70,453.07,4.9,是,1959.0,4.0,"白洋淀,三明泰宁大金湖,寿县古城,万年冰洞",飞机+大巴,秋季,是,强烈推荐,非常满意
571cd68a2ccc,男,32,26-35,重庆市,正定隆兴寺,宗教文化,4A,石家庄市,河北,50,2024-10-05,2024,10,4,7.4,318.84,50,268.84,4.7,否,,,,,秋季,是,强烈推荐,非常满意
145b326bd469,女,44,36-45,天津市,潜江曹禺公园,城市公园,4A,潜江市,湖北,0,2023-09-27,2023,9,3,3.8,427.4,0,427.4,4.2,否,,,,,秋季,否,推荐,满意
cb9d770f7e25,女,24,18-25,重庆市,荆门明显陵,历史遗址,4A,荆门市,湖北,50,2022-07-08,2022,7,3,5.4,50.0,50,0.0,4.7,是,1580.0,7.0,"都江堰,白石山,八里河",空调大巴,夏季,否,强烈推荐,非常满意
04d5d209b7dc,男,61,56+,海南省,天堂寨,自然风光,5A,六安市,安徽,115,2022-05-13,2022,5,2,7.8,610.98,115,495.98,4.9,是,838.0,3.0,"五大连池,宁德鸳鸯溪,秦始皇兵马俑,天涯海角,白水洋",空调大巴,春季,否,强烈推荐,非常满意
43e0b83d158f,男,43,36-45,新疆维吾尔自治区,咸宁九宫山,自然风光,4A,咸宁市,湖北,60,2022-07-30,2022,7,3,5.5,248.51,60,188.51,4.6,否,,,,,夏季,是,强烈推荐,非常满意
107c4656d282,男,24,18-25,内蒙古自治区,八达岭长城,历史文化,5A,北京市,北京,40,2025-03-17,2025,3,1,3.3,360.86,40,320.86,4.1,否,,,,,春季,否,推荐,满意
84d00745c279,男,65,56+,广西壮族自治区,九华山,宗教文化,5A,池州市,安徽,160,2024-07-27,2024,7,3,5.1,535.72,160,375.72,4.7,否,,,,,夏季,是,强烈推荐,非常满意
9e3f4a0423f4,男,29,26-35,海南省,汉阳陵,历史遗址,4A,咸阳市,陕西,70,2023-04-03,2023,4,2,2.5,410.28,70,340.28,4.2,否,,,,,春季,否,推荐,满意
3784a281bd23,男,64,56+,台湾省,周庄古镇,古镇风情,5A,苏州市,江苏,100,2023-01-04,2023,1,1,3.8,451.82,100,351.82,4.2,是,5367.0,1.0,"上海欢乐谷,梅州客天下,古北水镇,西岭雪山,南岳衡山,呀诺达雨林",高铁+大巴,冬季,是,推荐,满意
d7432e675339,女,35,26-35,新疆维吾尔自治区,国家博物馆,文博院馆,4A,北京市,北京,0,2025-01-13,2025,1,1,6.6,0.0,0,0.0,4.4,否,,,,,冬季,是,推荐,满意
65f717912c9c,女,30,26-35,香港特别行政区,咸宁九宫山,自然风光,4A,咸宁市,湖北,60,2023-07-15,2023,7,3,1.3,60.0,60,0.0,4.1,是,7747.0,6.0,"九一八历史博物馆,台儿庄古城,王家大院,衡水湖,海口火山口",高铁+大巴,夏季,是,推荐,满意
964497c34e7b,女,37,36-45,台湾省,明月山,自然风光,5A,宜春市,江西,95,2024-09-23,2024,9,3,4.9,154.92000000000002,95,59.92,4.3,是,4361.0,3.0,"六鼎山,曲阜三孔,三坊七巷,常州中华恐龙园,灵山大佛",飞机+大巴,秋季,否,推荐,满意
00fb0d2a4155,男,65,56+,重庆市,剑门关,历史文化,5A,广元市,四川,105,2025-01-06,2025,1,1,5.6,105.0,105,0.0,4.2,否,,,,,冬季,是,推荐,满意
cdde1a8549cc,女,29,26-35,澳门特别行政区,襄阳古隆中,历史文化,5A,襄阳市,湖北,87,2022-07-27,2022,7,3,5.2,398.82,87,311.82,4.7,否,,,,,夏季,否,强烈推荐,非常满意
c29cc10d154d,男,25,18-25,上海市,大连森林动物园,动物园,4A,大连市,辽宁,120,2022-07-21,2022,7,3,4.1,201.41,120,81.41,3.8,否,,,,,夏季,否,推荐,满意
e455ffff0dcf,男,51,46-55,广西壮族自治区,神农架,自然风光,5A,神农架林区,湖北,130,2022-05-13,2022,5,2,7.4,175.21,130,45.21,4.9,是,2014.0,5.0,"芒砀山,野三坡,杜甫草堂",高铁+大巴,春季,否,强烈推荐,非常满意
3fd9112e6b40,女,29,26-35,河南省,太行山大峡谷,自然风光,5A,长治市,山西,140,2025-03-20,2025,3,1,7.7,140.0,140,0.0,5.0,是,5495.0,6.0,"上海辰山植物园,荆门明显陵,梧州骑楼城,香山公园",飞机+大巴,春季,否,强烈推荐,非常满意
6bea66fdf137,男,59,56+,江西省,和顺古镇,古镇风情,4A,保山市,云南,55,2023-02-16,2023,2,1,5.7,407.44,55,352.44,4.8,否,,,,,冬季,是,强烈推荐,非常满意
d7a9c6c47c52,男,50,46-55,山东省,和顺古镇,古镇风情,4A,保山市,云南,55,2023-07-31,2023,7,3,7.1,293.4,55,238.4,4.9,是,1459.0,6.0,"黄河风景区,玉林云天文化城,六鼎山,白山长白山大峡谷,黄石国家矿山公园,颐和园",空调大巴,夏季,否,强烈推荐,非常满意
ca578e621d23,男,66,56+,吉林省,湄洲岛,自然文化,5A,莆田市,福建,65,2023-10-17,2023,10,4,6.8,65.0,65,0.0,4.7,是,2630.0,1.0,"齐云山,北大壶滑雪场,金山岭长城,鼋头渚",飞机+大巴,秋季,是,强烈推荐,非常满意
baba3f152784,女,24,18-25,湖南省,玉林云天文化城,主题公园,4A,玉林市,广西,150,2025-04-09,2025,4,2,6.7,171.09,150,21.09,4.5,是,2298.0,4.0,"海螺沟,宁波天一阁,大连星海广场,黄龙,大连老虎滩海洋公园",空调大巴,春季,否,强烈推荐,非常满意
94038c833966,女,54,46-55,河北省,国家博物馆,文博院馆,4A,北京市,北京,0,2022-12-04,2022,12,4,3.1,0.0,0,0.0,4.5,否,,,,,冬季,是,强烈推荐,非常满意
8d19628315c9,男,32,26-35,湖南省,中山孙中山故居,红色旅游,5A,中山市,广东,0,2024-09-02,2024,9,3,3.8,0.0,0,0.0,4.5,是,2708.0,2.0,"来宾金秀圣堂山,上海大观园,万年冰洞",高铁+大巴,秋季,否,强烈推荐,非常满意
e892bcd30edf,男,36,36-45,山西省,黄帝陵,历史文化,5A,延安市,陕西,75,2022-06-21,2022,6,2,2.0,467.44,75,392.44,4.1,否,,,,,夏季,否,推荐,满意
872d71f25e82,男,51,46-55,吉林省,黄河风景区,自然风光,4A,郑州市,河南,60,2023-05-01,2023,5,2,2.8,60.0,60,0.0,4.8,是,6247.0,4.0,"槟榔谷,分界洲岛,香格里拉,潍坊青州古城,九寨沟",飞机+大巴,春季,否,强烈推荐,非常满意
171070c2cf02,女,26,26-35,澳门特别行政区,三明泰宁大金湖,自然风光,5A,三明市,福建,80,2024-10-04,2024,10,4,5.4,84.18,80,4.18,4.8,是,1415.0,5.0,"泰山,三星堆遗址,南浔古镇",高铁+大巴,秋季,是,强烈推荐,非常满意
0e3330a104d6,男,65,56+,西藏自治区,龙门石窟,历史文化,5A,洛阳市,河南,90,2024-02-25,2024,2,1,2.1,295.65,90,205.65,4.7,否,,,,,冬季,是,强烈推荐,非常满意
ad083f0fa4af,女,18,18-25,山西省,阳朔西街,古镇风情,4A,桂林市,广西,0,2024-07-25,2024,7,3,6.4,369.47,0,369.47,4.6,否,,,,,夏季,否,强烈推荐,非常满意
cb4daa13c34c,男,54,46-55,甘肃省,金石滩,自然风光,5A,大连市,辽宁,120,2023-10-10,2023,10,4,5.1,509.02,120,389.02,4.9,否,,,,,秋季,是,强烈推荐,非常满意
3486354bc4ef,男,28,26-35,海南省,常州中华恐龙园,主题公园,5A,常州市,江苏,260,2022-05-09,2022,5,2,2.6,260.0,260,0.0,4.9,否,,,,,春季,否,强烈推荐,非常满意
49ef477f1556,男,52,46-55,香港特别行政区,铁岭龙首山,自然风光,4A,铁岭市,辽宁,0,2024-12-27,2024,12,4,1.3,203.72,0,203.72,4.7,否,,,,,冬季,否,强烈推荐,非常满意
1581f4d3bb23,女,44,36-45,浙江省,殷墟,历史遗址,5A,安阳市,河南,70,2024-07-02,2024,7,3,2.4,490.57,70,420.57,4.0,否,,,,,夏季,否,推荐,满意
370866966889,女,48,46-55,广东省,天柱山,自然风光,5A,安庆市,安徽,130,2025-01-16,2025,1,1,4.6,130.0,130,0.0,4.6,是,1896.0,4.0,"大连森林动物园,北京植物园,太阳岛",飞机+大巴,冬季,是,强烈推荐,非常满意
cdf1d7103899,男,62,56+,湖南省,防川风景区,自然风光,4A,延边州,吉林,70,2024-04-24,2024,4,2,7.7,95.84,70,25.84,4.6,否,,,,,春季,否,强烈推荐,非常满意
a373d1fb0405,男,35,26-35,云南省,舟山朱家尖,自然风光,4A,舟山市,浙江,120,2023-11-16,2023,11,4,5.9,120.0,120,0.0,4.8,否,,,,,秋季,否,强烈推荐,非常满意
cbe67048c4ee,男,18,18-25,湖南省,福州鼓山,自然风光,4A,福州市,福建,40,2023-05-16,2023,5,2,7.2,305.3,40,265.3,4.1,是,1379.0,2.0,"外滩,镜泊湖,广州长隆旅游度假区",空调大巴,春季,否,推荐,满意
fa85fce84595,男,45,36-45,江西省,开平碉楼,历史建筑,5A,江门市,广东,180,2022-06-18,2022,6,2,4.7,180.0,180,0.0,4.7,是,2219.0,5.0,"齐云山,湛江湖光岩,北大壶滑雪场,洪洞大槐树,上海野生动物园",空调大巴,夏季,是,强烈推荐,非常满意
fd72734ada36,男,68,56+,山西省,铁岭龙首山,自然风光,4A,铁岭市,辽宁,0,2023-07-04,2023,7,3,7.9,342.89,0,342.89,3.8,否,,,,,夏季,否,推荐,满意
8dc240f5a3aa,男,52,46-55,上海市,汉阳陵,历史遗址,4A,咸阳市,陕西,70,2023-11-14,2023,11,4,5.0,569.1,70,499.1,4.0,是,6652.0,1.0,"吉林北山,老君山,田子坊,三峡大坝,厦门园林植物园",高铁+大巴,秋季,否,推荐,满意
ccee46bd59cd,男,57,56+,海南省,南山文化旅游区,宗教文化,5A,三亚市,海南,129,2022-12-26,2022,12,4,4.3,298.97,129,169.97,4.6,是,1888.0,7.0,"咸宁九宫山,石林,上海科技馆,九华山,武夷山",空调大巴,冬季,否,强烈推荐,非常满意
903fdca80e52,男,70,56+,河北省,四平战役纪念馆,红色旅游,4A,四平市,吉林,0,2023-08-15,2023,8,3,1.4,95.69,0,95.69,4.6,否,,,,,夏季,否,强烈推荐,非常满意
25c5794dad9b,女,19,18-25,内蒙古自治区,铜陵天井湖,自然风光,4A,铜陵市,安徽,0,2023-02-09,2023,2,1,1.6,337.6,0,337.6,4.6,否,,,,,冬季,是,强烈推荐,非常满意
37390e903f00,男,46,46-55,海南省,随州炎帝故里,历史文化,4A,随州市,湖北,60,2024-07-17,2024,7,3,1.6,183.41,60,123.41,3.8,是,2543.0,5.0,"铁岭龙首山,三江程阳八寨,锦里,鼓浪屿,上海环球金融中心,九华山",飞机+大巴,夏季,否,推荐,满意
cde37adc70f8,女,64,56+,四川省,桃花源,自然文化,4A,常德市,湖南,128,2025-03-08,2025,3,1,7.7,572.69,128,444.69,3.8,否,,,,,春季,是,推荐,满意
c64e3aee2025,男,36,36-45,广东省,法门寺,宗教文化,5A,宝鸡市,陕西,100,2024-10-18,2024,10,4,3.6,596.01,100,496.01,4.4,是,2854.0,1.0,"稻城亚丁,仙桃梦里水乡,沂蒙山,广州长隆旅游度假区,武侯祠,芙蓉镇",飞机+大巴,秋季,是,推荐,满意
aa80fbb404a3,男,45,36-45,山西省,长白山,自然风光,5A,延边州,吉林,125,2023-05-28,2023,5,2,7.3,169.19,125,44.19,4.9,是,625.0,4.0,"上海杜莎夫人蜡像馆,野三坡,沂蒙山,九华山",飞机+大巴,春季,是,强烈推荐,非常满意
